CODESC;TIPOESC;NOMES;SUBPREF;DISTRITO;CODINEP;CD_CIE;NOME_ANT;REDE;NOMES_COMPLETO;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;DESC_REDE
400166;CEI DIRET;LAERCIO CORTE, VER.;PIRITUBA;SAO DOMINGOS;35238065,0;1671158,0;VILA JARAGUA;DIR;CEI DIRET LAERCIO CORTE, VER.;SAO DOMINGOS;2;PIRITUBA-JARAGUA;Direta
400167;CEI DIRET;LAUZANE PAULISTA;SANTANA/TUCURUVI;MANDAQUI;35238211,0;1669143,0;;DIR;CEI DIRET LAUZANE PAULISTA;MANDAQUI;5;SANTANA-TUCURUVI;Direta
400168;CEI DIRET;LIBERO ANCONA LOPES, VER.;ITAIM PAULISTA;VILA CURUCA;35237048,0;1677201,0;AGUAS VERMELHAS;DIR;CEI DIRET LIBERO ANCONA LOPES, VER.;VILA CURUCA;24;ITAIM PAULISTA;Direta
400169;CEI DIRET;LUIZ GONZAGA DO NASCIMENTO JR.;SAO MATEUS;SAO MATEUS;35236949,0;1680137,0;;DIR;CEI DIRET LUIZ GONZAGA DO NASCIMENTO JR.;SAO MATEUS;30;SAO MATEUS;Direta
400170;CEI DIRET;MANOEL DA NOBREGA,PDE.;PENHA;ARTUR ALVIM;35237760,0;1674106,0;;DIR;CEI DIRET MANOEL DA NOBREGA,PDE.;ARTUR ALVIM;21;PENHA;Direta
400171;CEI DIRET;MARCIA RICCO FERRAZ;FREGUESIA/BRASILANDIA;BRASILANDIA;35238173,0;1670106,0;;DIR;CEI DIRET MARCIA RICCO FERRAZ;BRASILANDIA;3;FREGUESIA-BRASILANDIA;Direta
400172;CEI DIRET;MARCOS MELEGA, VER.;SAPOPEMBA;SAPOPEMBA;35239495,0;1680181,0;JARDIM PLANALTO;DIR;CEI DIRET MARCOS MELEGA, VER.;SAPOPEMBA;32;SAPOPEMBA;Direta
400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JACANA/TREMEMBE;JACANA;35238326,0;1669102,0;;DIR;CEI DIRET MARIA AUXILIADORA DA SILVA;JACANA;6;JACANA-TREMEMBE;Direta
400174;CEI DIRET;MARIA CURSI;SAO MATEUS;SAO MATEUS;35236883,0;1680139,0;;DIR;CEI DIRET MARIA CURSI;SAO MATEUS;30;SAO MATEUS;Direta
400175;CEI DIRET;MARIA HENRIQUETA CATITE;VILA MARIA/VILA GUILHERME;VILA MARIA;35238417,0;1669174,0;VILA MARIA;DIR;CEI DIRET MARIA HENRIQUETA CATITE;VILA MARIA;7;VILA MARIA-VILA GUILHERME;Direta
400176;CEI DIRET;MARIA JOSE DE SOUZA;FREGUESIA/BRASILANDIA;BRASILANDIA;35237991,0;1670109,0;;DIR;CEI DIRET MARIA JOSE DE SOUZA;BRASILANDIA;3;FREGUESIA-BRASILANDIA;Direta
400177;CEI DIRET;MARIA JOSE VASCONCELOS MANKEL, PROFA.;PIRITUBA;PIRITUBA;35238119,0;1671142,0;;DIR;CEI DIRET MARIA JOSE VASCONCELOS MANKEL, PROFA.;PIRITUBA;2;PIRITUBA-JARAGUA;Direta
400178;CEI DIRET;MARILIA DE DIRCEU;CIDADE TIRADENTES;CIDADE TIRADENTES;35237450,0;1678163,0;;DIR;CEI DIRET MARILIA DE DIRCEU;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400179;CEI DIRET;MARIO CALDANA;PENHA;CANGAIBA;35237917,0;1674127,0;;DIR;CEI DIRET MARIO CALDANA;CANGAIBA;21;PENHA;Direta
400180;CEI DIRET;MARIO DA COSTA BARBOSA;VILA MARIA/VILA GUILHERME;VILA MARIA;35238466,0;1669177,0;;DIR;CEI DIRET MARIO DA COSTA BARBOSA;VILA MARIA;7;VILA MARIA-VILA GUILHERME;Direta
400181;CEI DIRET;MENINO JESUS;PIRITUBA;PIRITUBA;35238120,0;1671145,0;;DIR;CEI DIRET MENINO JESUS;PIRITUBA;2;PIRITUBA-JARAGUA;Direta
400182;CEI DIRET;MITIKO MATSUSHITA NEVOEIRO;CAPELA DO SOCORRO;GRAJAU;35239343,0;1675148,0;JARDIM SABIA;DIR;CEI DIRET MITIKO MATSUSHITA NEVOEIRO;GRAJAU;19;CAPELA DO SOCORRO;Direta
400183;CEI DIRET;MONUMENTO;IPIRANGA;IPIRANGA;35238624,0;1668110,0;;DIR;CEI DIRET MONUMENTO;IPIRANGA;13;IPIRANGA;Direta
400184;CEI DIRET;NATHALIA PEDROSO ROSEMBURG, DRA.;CAMPO LIMPO;CAMPO LIMPO;35238740,0;1672120,0;;DIR;CEI DIRET NATHALIA PEDROSO ROSEMBURG, DRA.;CAMPO LIMPO;17;CAMPO LIMPO;Direta
400185;CEI DIRET;NAZARE;ITAIM PAULISTA;VILA CURUCA;35237073,0;1677203,0;;DIR;CEI DIRET NAZARE;VILA CURUCA;24;ITAIM PAULISTA;Direta
400186;CEI DIRET;NAZIR MIGUEL, VER.;MOOCA;BRAS;35238348,0;1674165,0;DO BRAS;DIR;CEI DIRET NAZIR MIGUEL, VER.;BRAS;25;MOOCA;Direta
400187;CEI DIRET;NEIDE KETELHUT;GUAIANASES;LAJEADO;35237486,0;1678127,0;;DIR;CEI DIRET NEIDE KETELHUT;LAJEADO;28;GUAIANASES;Direta
400188;CEI DIRET;NINHO ALEGRE;SAO MIGUEL;SAO MIGUEL;35237085,0;1677131,0;;DIR;CEI DIRET NINHO ALEGRE;SAO MIGUEL;23;SAO MIGUEL;Direta
400189;CEI DIRET;ODILIA ALVES ALMEIDA SANTOS;ITAIM PAULISTA;ITAIM PAULISTA;35237197,0;1677174,0;CIDADE KEMEL;DIR;CEI DIRET ODILIA ALVES ALMEIDA SANTOS;ITAIM PAULISTA;24;ITAIM PAULISTA;Direta
400190;CEI DIRET;OLGA BENARIO PRESTES;CAMPO LIMPO;CAMPO LIMPO;35238739,0;1672123,0;CAMPO LIMPO;DIR;CEI DIRET OLGA BENARIO PRESTES;CAMPO LIMPO;17;CAMPO LIMPO;Direta
400191;CEI DIRET;ONADYR MARCONDES;CIDADE ADEMAR;CIDADE ADEMAR;35238797,0;1673131,0;;DIR;CEI DIRET ONADYR MARCONDES;CIDADE ADEMAR;16;CIDADE ADEMAR;Direta
400192;CEI DIRET;PARADA XV DE NOVEMBRO;ITAQUERA;ITAQUERA;35237413,0;1676128,0;;DIR;CEI DIRET PARADA XV DE NOVEMBRO;ITAQUERA;27;ITAQUERA;Direta
400193;CEI DIRET;VANDA MARIA RODRIGUES DOS SANTOS, PROFA ;CAPELA DO SOCORRO;CIDADE DUTRA;35239239,0;1675114,0;PARQUE ALTO RIO BONITO;DIR;CEI DIRET VANDA MARIA RODRIGUES DOS SANTOS, PROFA;CIDADE DUTRA;19;CAPELA DO SOCORRO;Direta
400194;CEI DIRET;PARQUE BOTURUSSU;ERMELINO MATARAZZO;ERMELINO MATARAZZO;35237759,0;1674197,0;;DIR;CEI DIRET PARQUE BOTURUSSU;ERMELINO MATARAZZO;22;ERMELINO MATARAZZO;Direta
400195;CEI DIRET;PARQUE CASA DE PEDRA;JACANA/TREMEMBE;TREMEMBE;35238284,0;1669125,0;;DIR;CEI DIRET PARQUE CASA DE PEDRA;TREMEMBE;6;JACANA-TREMEMBE;Direta
400196;CEI DIRET;PARQUE COCAIA;CAPELA DO SOCORRO;GRAJAU;35239331,0;1675150,0;;DIR;CEI DIRET PARQUE COCAIA;GRAJAU;19;CAPELA DO SOCORRO;Direta
400197;CEI DIRET;PARQUE DAS PAINEIRAS;PENHA;ARTUR ALVIM;35237863,0;1674109,0;;DIR;CEI DIRET PARQUE DAS PAINEIRAS;ARTUR ALVIM;21;PENHA;Direta
400198;CEI DIRET;PARQUE FERNANDA;CAMPO LIMPO;CAPAO REDONDO;35238961,0;1672156,0;;DIR;CEI DIRET PARQUE FERNANDA;CAPAO REDONDO;17;CAMPO LIMPO;Direta
400199;CEI DIRET;PARQUE FIGUEIRA GRANDE;M'BOI MIRIM;JARDIM SAO LUIS;35239148,0;1672224,0;;DIR;CEI DIRET PARQUE FIGUEIRA GRANDE;JARDIM SAO LUIS;18;M BOI MIRIM;Direta
400200;CEI DIRET;PARQUE FONGARO;IPIRANGA;SACOMA;35238636,0;1668126,0;PARQUE FUNGARO;DIR;CEI DIRET PARQUE FONGARO;SACOMA;13;IPIRANGA;Direta
400201;CEI DIRET;PARQUE GRAJAU;CAPELA DO SOCORRO;GRAJAU;35239392,0;1675152,0;PARQUE GRAJAU II;DIR;CEI DIRET PARQUE GRAJAU;GRAJAU;19;CAPELA DO SOCORRO;Direta
400202;CEI DIRET;PARQUE GUARANI;ITAQUERA;ITAQUERA;35237553,0;1676131,0;;DIR;CEI DIRET PARQUE GUARANI;ITAQUERA;27;ITAQUERA;Direta
400203;CEI DIRET;PARQUE NOVA SANTO AMARO;M'BOI MIRIM;JARDIM ANGELA;35239124,0;1672202,0;;DIR;CEI DIRET PARQUE NOVA SANTO AMARO;JARDIM ANGELA;18;M BOI MIRIM;Direta
400204;CEI DIRET;PARQUE NOVO MUNDO;VILA MARIA/VILA GUILHERME;VILA MARIA;35238442,0;1669180,0;;DIR;CEI DIRET PARQUE NOVO MUNDO;VILA MARIA;7;VILA MARIA-VILA GUILHERME;Direta
400205;CEI DIRET;PARQUE REGINA;CAMPO LIMPO;CAMPO LIMPO;35238715,0;1672126,0;;DIR;CEI DIRET PARQUE REGINA;CAMPO LIMPO;17;CAMPO LIMPO;Direta
400206;CEI DIRET;MARIA DO CARMO PAZOS FERNANDEZ - MADU, PROFA.;SANTO AMARO;CAMPO GRANDE;35238685,0;1673107,0;PARQUE SABARA;DIR;CEI DIRET MARIA DO CARMO PAZOS FERNANDEZ - MADU, PROFA.;CAMPO GRANDE;14;SANTO AMARO;Direta
400207;CEI DIRET;DORALICE PEREIRA DE SOUZA LEONARDO;ITAIM PAULISTA;ITAIM PAULISTA;35237267,0;1677177,0;PARQUE SANTA AMELIA;DIR;CEI DIRET DORALICE PEREIRA DE SOUZA LEONARDO;ITAIM PAULISTA;24;ITAIM PAULISTA;Direta
400208;CEI DIRET;PARQUE SANTA MADALENA;SAPOPEMBA;SAPOPEMBA;35239549,0;1680184,0;;DIR;CEI DIRET PARQUE SANTA MADALENA;SAPOPEMBA;32;SAPOPEMBA;Direta
400209;CEI DIRET;PARQUE SANTA MARGARIDA;M'BOI MIRIM;JARDIM ANGELA;35239112,0;1672184,0;;DIR;CEI DIRET PARQUE SANTA MARGARIDA;JARDIM ANGELA;18;M BOI MIRIM;Direta
400210;CEI DIRET;PARQUE SANTA RITA;ITAIM PAULISTA;VILA CURUCA;35237218,0;1677205,0;;DIR;CEI DIRET PARQUE SANTA RITA;VILA CURUCA;24;ITAIM PAULISTA;Direta
400211;CEI DIRET;PARQUE SANTO ANTONIO;M'BOI MIRIM;JARDIM SAO LUIS;35239173,0;1672227,0;;DIR;CEI DIRET PARQUE SANTO ANTONIO;JARDIM SAO LUIS;18;M BOI MIRIM;Direta
400212;CEI DIRET;PARQUE SAO RAFAEL II;SAO MATEUS;SAO RAFAEL;35236937,0;1680161,0;;DIR;CEI DIRET PARQUE SAO RAFAEL II;SAO RAFAEL;30;SAO MATEUS;Direta
400213;CEI DIRET;PARQUE SAVOY CITY;ITAQUERA;PARQUE DO CARMO;35237425,0;1676161,0;;DIR;CEI DIRET PARQUE SAVOY CITY;PARQUE DO CARMO;27;ITAQUERA;Direta
400214;CEI DIRET;PAULO CESAR FONTELLES DE LIMA;SAO MIGUEL;SAO MIGUEL;35237310,0;1677134,0;VILA NITRO OPERARIA;DIR;CEI DIRET PAULO CESAR FONTELLES DE LIMA;SAO MIGUEL;23;SAO MIGUEL;Direta
400215;CEI DIRET;PAULO E ADMAR;CAMPO LIMPO;CAMPO LIMPO;35238776,0;1672128,0;JARDIM VALE DAS VIRTUDES;DIR;CEI DIRET PAULO E ADMAR;CAMPO LIMPO;17;CAMPO LIMPO;Direta
400216;CEI DIRET;PEDRO BRASIL BANDECCHI, VER.;GUAIANASES;LAJEADO;35237516,0;1678130,0;TOMAS ANTONIO GONZAGA;DIR;CEI DIRET PEDRO BRASIL BANDECCHI, VER.;LAJEADO;28;GUAIANASES;Direta
400217;CEI DIRET;PENHA;PENHA;PENHA;35237848,0;1674138,0;;DIR;CEI DIRET PENHA;PENHA;21;PENHA;Direta
400218;CEI DIRET;O PEQUENO SEAREIRO;JABAQUARA;JABAQUARA;35238880,0;1673137,0;PEQUENO SEAREIRO;DIR;CEI DIRET O PEQUENO SEAREIRO;JABAQUARA;15;JABAQUARA;Direta
400219;CEI DIRET;RAUL TABAJARA VIDIGAL LEITAO, VER.;JABAQUARA;JABAQUARA;35238843,0;1673159,0;VILA CAMPESTRE;DIR;CEI DIRET RAUL TABAJARA VIDIGAL LEITAO, VER.;JABAQUARA;15;JABAQUARA;Direta
400220;CEI DIRET;RENATO ANTONIO CHECCHIA, VER;LAPA;VILA LEOPOLDINA;35239458,0;1671182,0;VILA HAMBURGUESA;DIR;CEI DIRET RENATO ANTONIO CHECCHIA, VER;VILA LEOPOLDINA;8;LAPA;Direta
400221;CEI DIRET;ROBERTO ARANTES LANHOSO;BUTANTA;RAPOSO TAVARES;35238521,0;1679120,0;;DIR;CEI DIRET ROBERTO ARANTES LANHOSO;RAPOSO TAVARES;10;BUTANTA;Direta
400222;CEI DIRET;ROBERTO GOMES PEDROSA, VER.;SAPOPEMBA;SAPOPEMBA;35239574,0;1680187,0;VILA LUSO BRASILEIRA;DIR;CEI DIRET ROBERTO GOMES PEDROSA, VER.;SAPOPEMBA;32;SAPOPEMBA;Direta
400223;CEI DIRET;RUBENS GRANJA, VER.;CIDADE ADEMAR;CIDADE ADEMAR;35238892,0;1673139,0;VILA SANTO AFONSO;DIR;CEI DIRET RUBENS GRANJA, VER.;CIDADE ADEMAR;16;CIDADE ADEMAR;Direta
400224;CEI DIRET;SALVADOR LO TURCO;BUTANTA;RIO PEQUENO;35238508,0;1679144,0;JARDIM D ABRIL;DIR;CEI DIRET SALVADOR LO TURCO;RIO PEQUENO;10;BUTANTA;Direta
400225;CEI DIRET;SAMIR RACHID SALIBA;MOOCA;TATUAPE;35237942,0;1674174,0;;DIR;CEI DIRET SAMIR RACHID SALIBA;TATUAPE;25;MOOCA;Direta
400226;CEI DIRET;SANTA BARBARA;PENHA;ARTUR ALVIM;35237826,0;1674112,0;;DIR;CEI DIRET SANTA BARBARA;ARTUR ALVIM;21;PENHA;Direta
400227;CEI DIRET;MARIA AUGUSTA DE PAULA PROFA;CIDADE TIRADENTES;CIDADE TIRADENTES;35237607,0;1678160,0;JARDIM SANTA ETELVINA - TIRADENTES IV;DIR;CEI DIRET MARIA AUGUSTA DE PAULA PROFA;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400228;CEI DIRET;SAO JORGE ARPOADOR;BUTANTA;RAPOSO TAVARES;35238478,0;1679123,0;;DIR;CEI DIRET SAO JORGE ARPOADOR;RAPOSO TAVARES;10;BUTANTA;Direta
400229;CEI DIRET;SAO LUIZ;PENHA;ARTUR ALVIM;35237673,0;1674115,0;;DIR;CEI DIRET SAO LUIZ;ARTUR ALVIM;21;PENHA;Direta
400230;CEI DIRET;SILVIA COVAS;SE;CAMBUCI;35238594,0;1668151,0;MORRO DA POLVORA;DIR;CEI DIRET SILVIA COVAS;CAMBUCI;9;SE;Direta
400231;CEI DIRET;SOLEDAD BARRET VIEDMA;PERUS;PERUS;35238089,0;1671201,0;;DIR;CEI DIRET SOLEDAD BARRET VIEDMA;PERUS;1;PERUS;Direta
400232;CEMEI;SUZANA CAMPOS TAUIL;VILA MARIANA;VILA MARIANA;35238582,0;1668171,0;VILA CLEMENTINO;DIR;CEMEI SUZANA CAMPOS TAUIL;VILA MARIANA;12;VILA MARIANA;Direta
400233;CEI DIRET;TANCREDO DE ALMEIDA NEVES, PRES.;M'BOI MIRIM;JARDIM ANGELA;35239069,0;1672203,0;TANCREDO DE A.NEVES,PRES.;DIR;CEI DIRET TANCREDO DE ALMEIDA NEVES, PRES.;JARDIM ANGELA;18;M BOI MIRIM;Direta
400234;CEI DIRET;TEOTONIO VILELA;SAPOPEMBA;SAPOPEMBA;35239525,0;1680193,0;JARDIM SAPOPEMBA - TEOTONIO VILELA;DIR;CEI DIRET TEOTONIO VILELA;SAPOPEMBA;32;SAPOPEMBA;Direta
400235;CEI DIRET;VELEIROS;CAPELA DO SOCORRO;SOCORRO;35239203,0;1675159,0;;DIR;CEI DIRET VELEIROS;SOCORRO;19;CAPELA DO SOCORRO;Direta
400236;CEI DIRET;VICENTINA VELASCO, AS. SOCIAL;IPIRANGA;SACOMA;35238673,0;1668131,0;VILA CARAGUATA;DIR;CEI DIRET VICENTINA VELASCO, AS. SOCIAL;SACOMA;13;IPIRANGA;Direta
400237;CEI DIRET;CRISTINA, ME.;SANTANA/TUCURUVI;MANDAQUI;35238247,0;1669133,0;VILA AURORA;DIR;CEI DIRET CRISTINA, ME.;MANDAQUI;5;SANTANA-TUCURUVI;Direta
400238;CEI DIRET;VILA BASILEIA;SANTANA/TUCURUVI;MANDAQUI;35238235,0;1669145,0;;DIR;CEI DIRET VILA BASILEIA;MANDAQUI;5;SANTANA-TUCURUVI;Direta
400239;CEI DIRET;VILA BRASILANDIA;FREGUESIA/BRASILANDIA;BRASILANDIA;35237985,0;1670112,0;;DIR;CEI DIRET VILA BRASILANDIA;BRASILANDIA;3;FREGUESIA-BRASILANDIA;Direta
400240;CEI DIRET;VILA CALU;M'BOI MIRIM;JARDIM ANGELA;35239045,0;1672204,0;;DIR;CEI DIRET VILA CALU;JARDIM ANGELA;18;M BOI MIRIM;Direta
400241;CEI DIRET;VILA CARMOSINA;ITAQUERA;ITAQUERA;35237498,0;1676134,0;;DIR;CEI DIRET VILA CARMOSINA;ITAQUERA;27;ITAQUERA;Direta
400242;CEI DIRET;VILA CHUCA;ITAQUERA;PARQUE DO CARMO;35237619,0;1676164,0;;DIR;CEI DIRET VILA CHUCA;PARQUE DO CARMO;27;ITAQUERA;Direta
400243;CEI DIRET;MARIA DA GLORIA FREIRE LEMOS;ERMELINO MATARAZZO;ERMELINO MATARAZZO;35237905,0;1674198,0;VILA CISPER;DIR;CEI DIRET MARIA DA GLORIA FREIRE LEMOS;ERMELINO MATARAZZO;22;ERMELINO MATARAZZO;Direta
400244;CEI DIRET;ANGELA MARIA FERNANDES;JABAQUARA;JABAQUARA;35238855,0;1673162,0;VILA CLARA;DIR;CEI DIRET ANGELA MARIA FERNANDES;JABAQUARA;15;JABAQUARA;Direta
400245;CEI DIRET;VILA CONSTANCA;JACANA/TREMEMBE;JACANA;35238338,0;1669106,0;;DIR;CEI DIRET VILA CONSTANCA;JACANA;6;JACANA-TREMEMBE;Direta
400246;CEI DIRET;VILA CONSTANCIA;ERMELINO MATARAZZO;PONTE RASA;35237929,0;1674213,0;;DIR;CEI DIRET VILA CONSTANCIA;PONTE RASA;22;ERMELINO MATARAZZO;Direta
400247;CEI DIRET;PALMIRA DOS SANTOS ABRANTE;CIDADE ADEMAR;CIDADE ADEMAR;35238824,0;1673134,0;VILA ELIDA;DIR;CEI DIRET PALMIRA DOS SANTOS ABRANTE;CIDADE ADEMAR;16;CIDADE ADEMAR;Direta
400248;CEI DIRET;VILA ERNESTINA;SANTO AMARO;CAMPO GRANDE;35238697,0;1673111,0;;DIR;CEI DIRET VILA ERNESTINA;CAMPO GRANDE;14;SANTO AMARO;Direta
400249;CEI DIRET;VILA GUSTAVO;SANTANA/TUCURUVI;TUCURUVI;35238302,0;1669157,0;;DIR;CEI DIRET VILA GUSTAVO;TUCURUVI;5;SANTANA-TUCURUVI;Direta
400250;CEI DIRET;VILA IMPERIO;CIDADE ADEMAR;CIDADE ADEMAR;35238806,0;1673141,0;;DIR;CEI DIRET VILA IMPERIO;CIDADE ADEMAR;16;CIDADE ADEMAR;Direta
400251;CEI DIRET;VILA LIBANESA;PENHA;CANGAIBA;35237802,0;1674130,0;;DIR;CEI DIRET VILA LIBANESA;CANGAIBA;21;PENHA;Direta
400252;CEI DIRET;DOMINGOS RUFINO DE SOUZA;JABAQUARA;JABAQUARA;35238867,0;1673165,0;VILA MIRA;DIR;CEI DIRET DOMINGOS RUFINO DE SOUZA;JABAQUARA;15;JABAQUARA;Direta
400253;CEI DIRET;VILA MISSIONARIA;CIDADE ADEMAR;CIDADE ADEMAR;35238879,0;1673142,0;;DIR;CEI DIRET VILA MISSIONARIA;CIDADE ADEMAR;16;CIDADE ADEMAR;Direta
400254;CEI DIRET;VILA PENTEADO;FREGUESIA/BRASILANDIA;BRASILANDIA;35238193,0;1670115,0;;DIR;CEI DIRET VILA PENTEADO;BRASILANDIA;3;FREGUESIA-BRASILANDIA;Direta
400255;CEI DIRET;VILA PERUS;PERUS;PERUS;35238090,0;1671204,0;;DIR;CEI DIRET VILA PERUS;PERUS;1;PERUS;Direta
400256;CEI DIRET;VILA PRADO;CASA VERDE/CACHOEIRINHA;LIMAO;35238363,0;1670176,0;;DIR;CEI DIRET VILA PRADO;LIMAO;4;CASA VERDE-CACHOEIRINHA;Direta
400257;CEI DIRET;VILA PRAIA;CAMPO LIMPO;VILA ANDRADE;35238922,0;1672169,0;;DIR;CEI DIRET VILA PRAIA;VILA ANDRADE;17;CAMPO LIMPO;Direta
400258;CEI DIRET;VILA PROGRESSO;SAO MIGUEL;SAO MIGUEL;35237164,0;1677135,0;;DIR;CEI DIRET VILA PROGRESSO;SAO MIGUEL;23;SAO MIGUEL;Direta
400259;CEI DIRET;VILA RAMOS;ITAQUERA;ITAQUERA;35237462,0;1676136,0;;DIR;CEI DIRET VILA RAMOS;ITAQUERA;27;ITAQUERA;Direta
400260;CEI DIRET;VILA SALETE;PENHA;PENHA;35237693,0;1674140,0;;DIR;CEI DIRET VILA SALETE;PENHA;21;PENHA;Direta
400261;CEI DIRET;VILA SANTA INES;SAO MIGUEL;VILA JACUI;35237103,0;1677149,0;;DIR;CEI DIRET VILA SANTA INES;VILA JACUI;23;SAO MIGUEL;Direta
400262;CEI DIRET;SANTA TERESA;IPIRANGA;SACOMA;35238648,0;1668128,0;;DIR;CEI DIRET SANTA TERESA;SACOMA;13;IPIRANGA;Direta
400263;CEI DIRET;VILA SANTA TERESINHA;ITAQUERA;JOSE BONIFACIO;35237577,0;1676151,0;;DIR;CEI DIRET VILA SANTA TERESINHA;JOSE BONIFACIO;27;ITAQUERA;Direta
400264;CEI DIRET;VILA SAO FRANCISCO;ERMELINO MATARAZZO;PONTE RASA;35237814,0;1674214,0;;DIR;CEI DIRET VILA SAO FRANCISCO;PONTE RASA;22;ERMELINO MATARAZZO;Direta
400265;CEI DIRET;CELIA REGINA KUHL, PROFA;JACANA/TREMEMBE;TREMEMBE;35238259,0;1669128,0;VIRGINIA BIANCA;DIR;CEI DIRET CELIA REGINA KUHL, PROFA;TREMEMBE;6;JACANA-TREMEMBE;Direta
400266;CEI DIRET;WILSON JOSE ABDALLA;SE;BOM RETIRO;35239434,0;1668145,0;;DIR;CEI DIRET WILSON JOSE ABDALLA;BOM RETIRO;9;SE;Direta
400267;CEI DIRET;YOJIRO TAKAOKA;CAPELA DO SOCORRO;CIDADE DUTRA;35239276,0;1675119,0;;DIR;CEI DIRET YOJIRO TAKAOKA;CIDADE DUTRA;19;CAPELA DO SOCORRO;Direta
400268;CEI DIRET;YVONE LEMOS DE ALMEIDA FRAGA;BUTANTA;RIO PEQUENO;35238569,0;1679147,0;;DIR;CEI DIRET YVONE LEMOS DE ALMEIDA FRAGA;RIO PEQUENO;10;BUTANTA;Direta
400269;CEI DIRET;YVONE MALUHY JOSEPF SABGA;BUTANTA;RIO PEQUENO;35238512,0;1679150,0;;DIR;CEI DIRET YVONE MALUHY JOSEPF SABGA;RIO PEQUENO;10;BUTANTA;Direta
400270;CEI DIRET;ZACARIA MAURO FACCIO GONCALVES;CIDADE TIRADENTES;CIDADE TIRADENTES;35237632,0;1678166,0;SERRA D AGUA;DIR;CEI DIRET ZACARIA MAURO FACCIO GONCALVES;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400271;CEI INDIR;MILTON ALMEIDA DOS SANTOS, PROF.;PIRITUBA;JARAGUA;35807148,0;;CONJ. HAB. CITY JARAGUA II ;CON;CEI INDIR MILTON ALMEIDA DOS SANTOS, PROF.;JARAGUA;2;PIRITUBA-JARAGUA;Parceira
400272;CEI DIRET;ROSA SABAG ADDAS;ITAIM PAULISTA;ITAIM PAULISTA;35279353,0;1677179,0;JARDIM JOSE LUIZ;DIR;CEI DIRET ROSA SABAG ADDAS;ITAIM PAULISTA;24;ITAIM PAULISTA;Direta
400273;CEI INDIR;JOCELYNE LOUISE CHAMUSEAU;PENHA;CANGAIBA;35807333,0;;JOCELYNE LOUISE CHAMUZEAU;CON;CEI INDIR JOCELYNE LOUISE CHAMUSEAU;CANGAIBA;21;PENHA;Parceira
400274;CEI DIRET;CIDADE DE GENEBRA;BUTANTA;RAPOSO TAVARES;35279262,0;1679114,0;CONJ. HABITACIONAL RAPOSO TAVARES I;DIR;CEI DIRET CIDADE DE GENEBRA;RAPOSO TAVARES;10;BUTANTA;Direta
400275;CEI DIRET;NICOLAI NICOLAEVICH KOCHERGIN;CAPELA DO SOCORRO;CIDADE DUTRA;35279365,0;1675116,0;SITIO DAS JABOTICABEIRAS;DIR;CEI DIRET NICOLAI NICOLAEVICH KOCHERGIN;CIDADE DUTRA;19;CAPELA DO SOCORRO;Direta
400276;CEI DIRET;GUILHERME HENRIQUE PINTO COELHO;CASA VERDE/CACHOEIRINHA;CACHOEIRINHA;35279304,0;1670147,0;CONJ. HABITACIONAL VILA NOVA CACHOEIRINHA;DIR;CEI DIRET GUILHERME HENRIQUE PINTO COELHO;CACHOEIRINHA;4;CASA VERDE-CACHOEIRINHA;Direta
400277;CEI DIRET;MARIELCIA FLORENCIO DE MORAIS, PROFA;CIDADE TIRADENTES;CIDADE TIRADENTES;35279286,0;1678142,0;CIDADE TIRADENTES II;DIR;CEI DIRET MARIELCIA FLORENCIO DE MORAIS, PROFA;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400278;CEI DIRET;MARIO PEREIRA COSTA, PROF;CIDADE TIRADENTES;CIDADE TIRADENTES;35279298,0;1678145,0;CIDADE TIRADENTES III;DIR;CEI DIRET MARIO PEREIRA COSTA, PROF;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400279;CEI DIRET;MARIA CONCEICAO MONTEIRO AYRES, PROFA;CIDADE TIRADENTES;CIDADE TIRADENTES;35279328,0;1678154,0;CONJ. HABITACIONAL INACIO MOREIRA;DIR;CEI DIRET MARIA CONCEICAO MONTEIRO AYRES, PROFA;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400280;CEI DIRET;ADHEMAR FERREIRA DA SILVA;CIDADE TIRADENTES;CIDADE TIRADENTES;35279250,0;1678173,0;CONJUNTO HABITACIONAL BARRO BRANCO II - B;DIR;CEI DIRET ADHEMAR FERREIRA DA SILVA;CIDADE TIRADENTES;31;CIDADE TIRADENTES;Direta
400281;CEI DIRET;GOITI;ITAQUERA;ITAQUERA;35279316,0;1676138,0;;DIR;CEI DIRET GOITI;ITAQUERA;27;ITAQUERA;Direta
400282;CEU CEI;WALTER DE ANDRADE, PROF;PENHA;PENHA;35279377,0;1674511,0;TIQUATIRA;DIR;CEU CEI WALTER DE ANDRADE, PROF;PENHA;21;PENHA;Direta
400283;CEI DIRET;BALNEARIO MAR PAULISTA;CIDADE ADEMAR;PEDREIRA;35279249,0;1673145,0;;DIR;CEI DIRET BALNEARIO MAR PAULISTA;PEDREIRA;16;CIDADE ADEMAR;Direta
