DISTRITO;COD_PAIS;NOME_PAIS;ETAPA;REDE;QTDE;Nível padronizado;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;nivel_subprefeitura
TATUAPE;22;BOLÍVIA;FUND;DIR;9;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;FUND;DIR;4;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;22;BOLÍVIA;PRE;CON;10;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;22;BOLÍVIA;PRE;DIR;47;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;24;PARAGUAI;PRE;CON;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;26;COLÔMBIA;PRE;CON;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;27;EQUADOR;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;27;EQUADOR;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;52;CUBA;CRECHE;DIR;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;52;CUBA;PRE;DIR;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;89;PERU;PRE;DIR;5;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;92;VENEZUELA;PRE;DIR;3;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;TATUAPE;25;MOOCA;Educação de Jovens e Adultos|MOOCA
TATUAPE;175;ANGOLA;FUND;DIR;2;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;175;ANGOLA;FUND;DIR;2;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;175;ANGOLA;PRE;DIR;4;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;234;TUNÍSIA;PRE;DIR;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;242;ARÁBIA SAUDITA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;242;ARÁBIA SAUDITA;PRE;DIR;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;264;LÍBANO;CRECHE;CON;1;Educação Infantil;TATUAPE;25;MOOCA;Educação Infantil|MOOCA
TATUAPE;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;TATUAPE;25;MOOCA;Ensino Fundamental|MOOCA
TATUAPE;344;GUINÉ BISSAU;EJA;DIR;2;Educação de Jovens e Adultos;TATUAPE;25;MOOCA;Educação de Jovens e Adultos|MOOCA
VILA MATILDE;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;CON;2;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;CON;5;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;DIR;2;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;CON;3;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;CON;4;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;CON;3;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;CRECHE;DIR;3;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;11;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;7;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;9;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;8;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;FUND;DIR;2;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;22;BOLÍVIA;PRE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;22;BOLÍVIA;PRE;DIR;25;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;24;PARAGUAI;CRECHE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;24;PARAGUAI;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;24;PARAGUAI;CRECHE;CON;2;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;24;PARAGUAI;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;24;PARAGUAI;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;26;COLÔMBIA;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;26;COLÔMBIA;EJA;DIR;1;Educação de Jovens e Adultos;VILA MATILDE;21;PENHA;Educação de Jovens e Adultos|PENHA
VILA MATILDE;27;EQUADOR;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;41;JAPÃO;PRE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;45;PORTUGAL;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;52;CUBA;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;89;PERU;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;89;PERU;CRECHE;CON;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;FUND;DIR;6;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;89;PERU;PRE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;173;ÁFRICA DO SUL;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;175;ANGOLA;EJA;DIR;6;Educação de Jovens e Adultos;VILA MATILDE;21;PENHA;Educação de Jovens e Adultos|PENHA
VILA MATILDE;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;175;ANGOLA;PRE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;181;CAMARÕES;EJA;DIR;1;Educação de Jovens e Adultos;VILA MATILDE;21;PENHA;Educação de Jovens e Adultos|PENHA
VILA MATILDE;181;CAMARÕES;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;185;CONGO;CRECHE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
VILA MATILDE;236;ZAIRE;FUND;DIR;1;Ensino Fundamental;VILA MATILDE;21;PENHA;Ensino Fundamental|PENHA
VILA MATILDE;244;BIRMÂNIA;CRECHE;DIR;1;Educação Infantil;VILA MATILDE;21;PENHA;Educação Infantil|PENHA
ANHANGUERA;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;23;CHILE;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;23;CHILE;PRE;DIR;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;39;ITÁLIA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;39;ITÁLIA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;ANHANGUERA;01;PERUS;Educação de Jovens e Adultos|PERUS
ANHANGUERA;62;HAITI;EJA;DIR;2;Educação de Jovens e Adultos;ANHANGUERA;01;PERUS;Educação de Jovens e Adultos|PERUS
ANHANGUERA;62;HAITI;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;62;HAITI;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;62;HAITI;PRE;DIR;3;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;92;VENEZUELA;CRECHE;DIR;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;ANHANGUERA;01;PERUS;Educação de Jovens e Adultos|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;92;VENEZUELA;MOVA;CON;2;Educação de Jovens e Adultos;ANHANGUERA;01;PERUS;Educação de Jovens e Adultos|PERUS
ANHANGUERA;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;ANHANGUERA;01;PERUS;Educação de Jovens e Adultos|PERUS
ANHANGUERA;241;AFEGANISTÃO;CRECHE;CON;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;241;AFEGANISTÃO;CRECHE;CON;1;Educação Infantil;ANHANGUERA;01;PERUS;Educação Infantil|PERUS
ANHANGUERA;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;241;AFEGANISTÃO;FUND;DIR;1;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
ANHANGUERA;241;AFEGANISTÃO;FUND;DIR;2;Ensino Fundamental;ANHANGUERA;01;PERUS;Ensino Fundamental|PERUS
BARRA FUNDA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
BARRA FUNDA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
BARRA FUNDA;22;BOLÍVIA;PRE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
BARRA FUNDA;30;ALEMANHA;CRECHE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
BARRA FUNDA;110;INGLATERRA;CRECHE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
BARRA FUNDA;257;IRÃ;CRECHE;CON;1;Educação Infantil;BARRA FUNDA;08;LAPA;Educação Infantil|LAPA
JAGUARA;23;CHILE;FUND;DIR;1;Ensino Fundamental;JAGUARA;08;LAPA;Ensino Fundamental|LAPA
JAGUARA;52;CUBA;PRE;DIR;1;Educação Infantil;JAGUARA;08;LAPA;Educação Infantil|LAPA
JAGUARA;90;SURINAME;FUND;DIR;1;Ensino Fundamental;JAGUARA;08;LAPA;Ensino Fundamental|LAPA
JAGUARA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;JAGUARA;08;LAPA;Educação Infantil|LAPA
JAGUARA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JAGUARA;08;LAPA;Ensino Fundamental|LAPA
JAGUARA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JAGUARA;08;LAPA;Ensino Fundamental|LAPA
JAGUARA;92;VENEZUELA;PRE;DIR;3;Educação Infantil;JAGUARA;08;LAPA;Educação Infantil|LAPA
JAGUARE;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;35;ESPANHA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;52;CUBA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;85;MÉXICO;CRECHE;CON;1;Educação Infantil;JAGUARE;08;LAPA;Educação Infantil|LAPA
JAGUARE;89;PERU;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;89;PERU;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JAGUARE;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;JAGUARE;08;LAPA;Educação de Jovens e Adultos|LAPA
JAGUARE;257;IRÃ;FUND;DIR;1;Ensino Fundamental;JAGUARE;08;LAPA;Ensino Fundamental|LAPA
JARAGUA;21;ARGENTINA;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;21;ARGENTINA;PRE;DIR;4;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;CON;2;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;CON;4;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;CON;2;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;DIR;2;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;CON;4;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;EJA;DIR;1;Educação de Jovens e Adultos;JARAGUA;02;PIRITUBA-JARAGUA;Educação de Jovens e Adultos|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;7;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;4;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;2;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;3;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;6;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;5;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;FUND;DIR;4;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;22;BOLÍVIA;PRE;DIR;8;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;24;PARAGUAI;PRE;DIR;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;35;ESPANHA;MOVA;CON;1;Educação de Jovens e Adultos;JARAGUA;02;PIRITUBA-JARAGUA;Educação de Jovens e Adultos|PIRITUBA-JARAGUA
JARAGUA;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;41;JAPÃO;MEDIO;DIR;1;Ensino Médio;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Médio|PIRITUBA-JARAGUA
JARAGUA;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;45;PORTUGAL;CRECHE;DIR;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;45;PORTUGAL;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;52;CUBA;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;52;CUBA;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;52;CUBA;CRECHE;CON;1;Educação Infantil;JARAGUA;02;PIRITUBA-JARAGUA;Educação Infantil|PIRITUBA-JARAGUA
JARAGUA;52;CUBA;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;55;REPÚBLICA DOMINICANA;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;JARAGUA;02;PIRITUBA-JARAGUA;Educação de Jovens e Adultos|PIRITUBA-JARAGUA
JARAGUA;62;HAITI;FUND;DIR;3;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
JARAGUA;62;HAITI;FUND;DIR;2;Ensino Fundamental;JARAGUA;02;PIRITUBA-JARAGUA;Ensino Fundamental|PIRITUBA-JARAGUA
